lang_a,lang_b,family_id,ling_divergence,geo_distance_km,lat_a,lon_a,lat_b,lon_b,corridor_ruggedness,log_geo_dist
CHIRORO,KATCHA,kadu1256,0.35880977260287605,25.100784545902602,11.0174,29.3463,10.8423,29.4914,0.442,3.2619653731068627
CHIRORO,KEIGA,kadu1256,0.5056734006734006,21.523716822225026,11.0174,29.3463,11.2064,29.3889,0.442,3.1145688350448726
CHIRORO,KRONGO,kadu1256,0.599363876863877,90.9908907687251,11.0174,29.3463,10.514,30.003,0.442,4.521689558763469
CHIRORO,KURONDI,kadu1256,0.546940302495858,123.89001205382928,11.0174,29.3463,10.6378,30.4128,0.442,4.8274334463905575
CHIRORO,MIRI,kadu1256,0.31256493506493505,25.100784545902602,11.0174,29.3463,10.8423,29.4914,0.442,3.2619653731068627
CHIRORO,TULISHI,kadu1256,0.6286529314307093,54.743624809029555,11.0174,29.3463,11.4507,29.108,0.442,4.020763050600139
FAMA,KADUGLI_2,kadu1256,0.3387276785714286,66.7659076672073,10.514,30.003,10.8423,29.4914,0.442,4.216059231714693
FAMA,KAMDANG,kadu1256,0.4871794871794872,142.803933571488,10.514,30.003,11.4507,29.108,0.442,4.968450799373794
FAMA,KANGA,kadu1256,0.42853535353535355,90.9908907687251,10.514,30.003,11.0174,29.3463,0.442,4.521689558763469
FAMA,KATCHA,kadu1256,0.37369791666666663,66.7659076672073,10.514,30.003,10.8423,29.4914,0.442,4.216059231714693
FAMA,KEIGA,kadu1256,0.4801587301587302,102.10237481145872,10.514,30.003,11.2064,29.3889,0.442,4.6357224248164
FAMA,KRONGO,kadu1256,0.36822916666666666,0.0,10.514,30.003,10.514,30.003,0.442,0.0
FAMA,KURONDI,kadu1256,0.5659003831417625,46.86114473791177,10.514,30.003,10.6378,30.4128,0.442,3.868304000662881
FAMA,MIRI,kadu1256,0.37973630312339984,66.7659076672073,10.514,30.003,10.8423,29.4914,0.442,4.216059231714693
FAMA,TULISHI,kadu1256,0.6351756481066825,142.803933571488,10.514,30.003,11.4507,29.108,0.442,4.968450799373794
KADUGLI_2,KAMDANG,kadu1256,0.4136621315192744,79.53749885778497,10.8423,29.4914,11.4507,29.108,0.442,4.388722900282361
KADUGLI_2,KANGA,kadu1256,0.3628290292083396,25.100784545902602,10.8423,29.4914,11.0174,29.3463,0.442,3.2619653731068627
KADUGLI_2,KATCHA,kadu1256,0.21430776014109348,0.0,10.8423,29.4914,10.8423,29.4914,0.442,0.0
KADUGLI_2,KEIGA,kadu1256,0.41628117913832197,42.003261367438476,10.8423,29.4914,11.2064,29.3889,0.442,3.761275958571802
KADUGLI_2,KRONGO,kadu1256,0.5686186186186186,66.7659076672073,10.8423,29.4914,10.514,30.003,0.442,4.216059231714693
KADUGLI_2,KURONDI,kadu1256,0.5816859066859068,103.1966601816835,10.8423,29.4914,10.6378,30.4128,0.442,4.646280076806391
KADUGLI_2,MIRI,kadu1256,0.15883219954648525,0.0,10.8423,29.4914,10.8423,29.4914,0.442,0.0
KADUGLI_2,TULISHI,kadu1256,0.5712628517316016,79.53749885778497,10.8423,29.4914,11.4507,29.108,0.442,4.388722900282361
KAMDANG,KANGA,kadu1256,0.41762770562770557,54.743624809029555,11.4507,29.108,11.0174,29.3463,0.442,4.020763050600139
KAMDANG,KATCHA,kadu1256,0.4502463054187192,79.53749885778497,11.4507,29.108,10.8423,29.4914,0.442,4.388722900282361
KAMDANG,KEIGA,kadu1256,0.5057060755336618,40.93763148920322,11.4507,29.108,11.2064,29.3889,0.442,3.736183550088016
KAMDANG,KRONGO,kadu1256,0.6321003401360544,142.803933571488,11.4507,29.108,10.514,30.003,0.442,4.968450799373794
KAMDANG,KURONDI,kadu1256,0.6357600732600732,168.664702074747,11.4507,29.108,10.6378,30.4128,0.442,5.133824148688147
KAMDANG,MIRI,kadu1256,0.39632936507936506,79.53749885778497,11.4507,29.108,10.8423,29.4914,0.442,4.388722900282361
KAMDANG,TULISHI,kadu1256,0.5462218337218336,0.0,11.4507,29.108,11.4507,29.108,0.442,0.0
KANGA,KATCHA,kadu1256,0.4065151515151515,25.100784545902602,11.0174,29.3463,10.8423,29.4914,0.442,3.2619653731068627
KANGA,KEIGA,kadu1256,0.5583321308321308,21.523716822225026,11.0174,29.3463,11.2064,29.3889,0.442,3.1145688350448726
KANGA,KRONGO,kadu1256,0.5880122655122655,90.9908907687251,11.0174,29.3463,10.514,30.003,0.442,4.521689558763469
KANGA,KURONDI,kadu1256,0.5428111160869781,123.89001205382928,11.0174,29.3463,10.6378,30.4128,0.442,4.8274334463905575
KANGA,MIRI,kadu1256,0.38963804713804717,25.100784545902602,11.0174,29.3463,10.8423,29.4914,0.442,3.2619653731068627
KANGA,TULISHI,kadu1256,0.6005913729128013,54.743624809029555,11.0174,29.3463,11.4507,29.108,0.442,4.020763050600139
KATCHA,KEIGA,kadu1256,0.5068342151675486,42.003261367438476,10.8423,29.4914,11.2064,29.3889,0.442,3.761275958571802
KATCHA,KRONGO,kadu1256,0.5481981981981981,66.7659076672073,10.8423,29.4914,10.514,30.003,0.442,4.216059231714693
KATCHA,KURONDI,kadu1256,0.5661375661375662,103.1966601816835,10.8423,29.4914,10.6378,30.4128,0.442,4.646280076806391
KATCHA,MIRI,kadu1256,0.25558956916099773,0.0,10.8423,29.4914,10.8423,29.4914,0.442,0.0
KATCHA,TULISHI,kadu1256,0.5625529488432713,79.53749885778497,10.8423,29.4914,11.4507,29.108,0.442,4.388722900282361
KEIGA,KRONGO,kadu1256,0.6226741622574956,102.10237481145872,11.2064,29.3889,10.514,30.003,0.442,4.6357224248164
KEIGA,KURONDI,kadu1256,0.5496155753968254,128.43037929465086,11.2064,29.3889,10.6378,30.4128,0.442,4.86314312495033
KEIGA,MIRI,kadu1256,0.4281292517006803,42.003261367438476,11.2064,29.3889,10.8423,29.4914,0.442,3.761275958571802
KEIGA,TULISHI,kadu1256,0.6811932690964949,40.93763148920322,11.2064,29.3889,11.4507,29.108,0.442,3.736183550088016
KRONGO,KURONDI,kadu1256,0.5959850606909431,46.86114473791177,10.514,30.003,10.6378,30.4128,0.442,3.868304000662881
KRONGO,MIRI,kadu1256,0.5773478835978836,66.7659076672073,10.514,30.003,10.8423,29.4914,0.442,4.216059231714693
KRONGO,TULISHI,kadu1256,0.7021284271284272,142.803933571488,10.514,30.003,11.4507,29.108,0.442,4.968450799373794
KURONDI,MIRI,kadu1256,0.6235930735930736,103.1966601816835,10.6378,30.4128,10.8423,29.4914,0.442,4.646280076806391
KURONDI,TULISHI,kadu1256,0.6877205232043941,168.664702074747,10.6378,30.4128,11.4507,29.108,0.442,5.133824148688147
MIRI,TULISHI,kadu1256,0.6005585812037424,79.53749885778497,10.8423,29.4914,11.4507,29.108,0.442,4.388722900282361
CACUA,KAKUA,kaku1242,0.35480790043290045,0.0,0.88778,-69.5659,0.88778,-69.5659,0.885,0.0
CACUA,NUKAK,kaku1242,0.5697154697154697,288.5390786104866,0.88778,-69.5659,2.65939,-71.4629,0.885,5.668290274467904
CACUA,NUKAK_MAKU,kaku1242,0.5497150997150998,288.5390786104866,0.88778,-69.5659,2.65939,-71.4629,0.885,5.668290274467904
KAKUA,NUKAK,kaku1242,0.7097678681862356,288.5390786104866,0.88778,-69.5659,2.65939,-71.4629,0.885,5.668290274467904
KAKUA,NUKAK_MAKU,kaku1242,0.6765234765234766,288.5390786104866,0.88778,-69.5659,2.65939,-71.4629,0.885,5.668290274467904
NUKAK,NUKAK_MAKU,kaku1242,0.14817404817404817,0.0,2.65939,-71.4629,2.65939,-71.4629,0.885,0.0
SANTIAM,SANTIAM_2,kala1402,0.40722222222222226,0.0,44.9861,-123.925,44.9861,-123.925,1.073,0.0
SANTIAM,TUALATIN,kala1402,0.6963435374149661,84.98092218920902,44.9861,-123.925,45.327,-122.955,1.073,4.454125436635286
SANTIAM,YONCALLA,kala1402,0.6316431510875956,161.86348173832783,44.9861,-123.925,43.568,-123.466,1.073,5.092912314530394
SANTIAM_2,TUALATIN,kala1402,0.4913690476190476,84.98092218920902,44.9861,-123.925,45.327,-122.955,1.073,4.454125436635286
SANTIAM_2,YONCALLA,kala1402,0.3755102040816326,161.86348173832783,44.9861,-123.925,43.568,-123.466,1.073,5.092912314530394
TUALATIN,YONCALLA,kala1402,0.5468253968253969,199.75258724988637,45.327,-122.955,43.568,-123.466,1.073,5.302073240663556
AEKYOM,AEKYOM_2,kamu1264,0.5341558441558442,0.0,-5.88478,141.532,-5.88478,141.532,1.589,0.0
AEKYOM,KAMULA,kamu1264,0.84004329004329,198.23387564150278,-5.88478,141.532,-7.28798,142.639,1.589,5.294479389133479
AEKYOM,KAMULA_2,kamu1264,0.8117931547619048,198.23387564150278,-5.88478,141.532,-7.28798,142.639,1.589,5.294479389133479
AEKYOM,PARE_PNG,kamu1264,0.7455627705627705,66.41493997711925,-5.88478,141.532,-6.46878,141.658,1.589,4.2108666547365985
AEKYOM_2,KAMULA,kamu1264,0.9022588522588523,198.23387564150278,-5.88478,141.532,-7.28798,142.639,1.589,5.294479389133479
AEKYOM_2,KAMULA_2,kamu1264,0.8364692218350755,198.23387564150278,-5.88478,141.532,-7.28798,142.639,1.589,5.294479389133479
AEKYOM_2,PARE_PNG,kamu1264,0.810023706452278,66.41493997711925,-5.88478,141.532,-6.46878,141.658,1.589,4.2108666547365985
KAMULA,KAMULA_2,kamu1264,0.4268140589569161,0.0,-7.28798,142.639,-7.28798,142.639,1.589,0.0
KAMULA,PARE_PNG,kamu1264,0.8062279541446209,141.51184271821555,-7.28798,142.639,-6.46878,141.658,1.589,4.959425103050022
KAMULA_2,PARE_PNG,kamu1264,0.8019550061718737,141.51184271821555,-7.28798,142.639,-6.46878,141.658,1.589,4.959425103050022
GEORGIAN,GEORGIAN_2,kart1248,0.27693452380952377,0.0,41.850397,43.78613,41.850397,43.78613,3.659,0.0
GEORGIAN,LAZ,kart1248,0.6959096459096459,160.6353702079598,41.850397,43.78613,41.5004,41.9096,3.659,5.085342997186602
GEORGIAN,LAZ_ARHAVI,kart1248,0.7591964285714285,160.6353702079598,41.850397,43.78613,41.5004,41.9096,3.659,5.085342997186602
GEORGIAN,MINGRELIAN,kart1248,0.6472222222222224,174.07741766952017,41.850397,43.78613,42.5129,41.8719,3.659,5.165228262782348
GEORGIAN,SVAN,kart1248,0.8507936507936509,153.61717262928883,41.850397,43.78613,42.9134,42.5915,3.659,5.040952207793751
GEORGIAN_2,LAZ,kart1248,0.6956737706737708,160.6353702079598,41.850397,43.78613,41.5004,41.9096,3.659,5.085342997186602
GEORGIAN_2,LAZ_ARHAVI,kart1248,0.7604247835497836,160.6353702079598,41.850397,43.78613,41.5004,41.9096,3.659,5.085342997186602
GEORGIAN_2,MINGRELIAN,kart1248,0.7041597291597291,174.07741766952017,41.850397,43.78613,42.5129,41.8719,3.659,5.165228262782348
GEORGIAN_2,SVAN,kart1248,0.8449938949938949,153.61717262928883,41.850397,43.78613,42.9134,42.5915,3.659,5.040952207793751
LAZ,LAZ_ARHAVI,kart1248,0.3350427350427351,0.0,41.5004,41.9096,41.5004,41.9096,3.659,0.0
LAZ,MINGRELIAN,kart1248,0.2834249084249084,112.62794334566846,41.5004,41.9096,42.5129,41.8719,3.659,4.732929456194425
LAZ,SVAN,kart1248,0.8378205128205127,166.85347274428102,41.5004,41.9096,42.9134,42.5915,3.659,5.123091412781759
LAZ_ARHAVI,MINGRELIAN,kart1248,0.3821733821733822,112.62794334566846,41.5004,41.9096,42.5129,41.8719,3.659,4.732929456194425
LAZ_ARHAVI,SVAN,kart1248,0.8361111111111111,166.85347274428102,41.5004,41.9096,42.9134,42.5915,3.659,5.123091412781759
MINGRELIAN,SVAN,kart1248,0.8235958485958486,73.75439664108552,42.5129,41.8719,42.9134,42.5915,3.659,4.314208028482032
KATLA,TIMA,katl1246,0.7365914786967419,16.10842052549675,11.80325,29.28254,11.7176,29.1632,0.442,2.839570770697164
KATLA,TIMA_2,katl1246,0.6992063492063493,16.10842052549675,11.80325,29.28254,11.7176,29.1632,0.442,2.839570770697164
TIMA,TIMA_2,katl1246,0.16710526315789476,0.0,11.7176,29.1632,11.7176,29.1632,0.442,0.0
KANAMARI,KATAWIXI,katu1274,0.8169082125603865,443.44802183042606,-6.45399,-68.7678,-7.25015,-64.8319,1.2482,6.096833111851873
KAURE,KAURE_2,kaur1274,0.6545058883768562,0.0,-3.39188,140.14,-3.39188,140.14,1.589,0.0
KAURE,KAURE_3,kaur1274,0.6465105601469238,0.0,-3.39188,140.14,-3.39188,140.14,1.589,0.0
KAURE,KAURE_4,kaur1274,0.09093701996927803,0.0,-3.39188,140.14,-3.39188,140.14,1.589,0.0
KAURE,KOSARE,kaur1274,0.8481116584564861,44.44120700918204,-3.39188,140.14,-3.78748,140.197,1.589,3.8164193367621833
KAURE,KOSARE_2,kaur1274,0.8158234126984127,44.44120700918204,-3.39188,140.14,-3.78748,140.197,1.589,3.8164193367621833
KAURE,NARAU,kaur1274,0.6594047619047619,0.0,-3.39188,140.14,-3.39188,140.14,1.589,0.0
KAURE_2,KAURE_3,kaur1274,0.49392180735930735,0.0,-3.39188,140.14,-3.39188,140.14,1.589,0.0
KAURE_2,KAURE_4,kaur1274,0.68818725557856,0.0,-3.39188,140.14,-3.39188,140.14,1.589,0.0
KAURE_2,KOSARE,kaur1274,0.7749158249158248,44.44120700918204,-3.39188,140.14,-3.78748,140.197,1.589,3.8164193367621833
KAURE_2,KOSARE_2,kaur1274,0.7742804232804232,44.44120700918204,-3.39188,140.14,-3.78748,140.197,1.589,3.8164193367621833
KAURE_2,NARAU,kaur1274,0.567547531833246,0.0,-3.39188,140.14,-3.39188,140.14,1.589,0.0
KAURE_3,KAURE_4,kaur1274,0.6721000886663537,0.0,-3.39188,140.14,-3.39188,140.14,1.589,0.0
KAURE_3,KOSARE,kaur1274,0.8300389425389424,44.44120700918204,-3.39188,140.14,-3.78748,140.197,1.589,3.8164193367621833
KAURE_3,KOSARE_2,kaur1274,0.7950062421972535,44.44120700918204,-3.39188,140.14,-3.78748,140.197,1.589,3.8164193367621833
KAURE_3,NARAU,kaur1274,0.6161629306366149,0.0,-3.39188,140.14,-3.39188,140.14,1.589,0.0
KAURE_4,KOSARE,kaur1274,0.8451877047115143,44.44120700918204,-3.39188,140.14,-3.78748,140.197,1.589,3.8164193367621833
KAURE_4,KOSARE_2,kaur1274,0.8485621521335807,44.44120700918204,-3.39188,140.14,-3.78748,140.197,1.589,3.8164193367621833
KAURE_4,NARAU,kaur1274,0.6256723215056548,0.0,-3.39188,140.14,-3.39188,140.14,1.589,0.0
KOSARE,KOSARE_2,kaur1274,0.5918297455968689,0.0,-3.78748,140.197,-3.78748,140.197,1.589,0.0
KOSARE,NARAU,kaur1274,0.7799927503052503,44.44120700918204,-3.78748,140.197,-3.39188,140.14,1.589,3.8164193367621833
KOSARE_2,NARAU,kaur1274,0.815950277792383,44.44120700918204,-3.78748,140.197,-3.39188,140.14,1.589,3.8164193367621833
ATOHWAIM,ATOHWAIM_2,kaya1327,0.295028305028305,0.0,-6.27123,138.666,-6.27123,138.666,1.589,0.0
ATOHWAIM,KAUGAT,kaya1327,0.38426382047071705,0.0,-6.27123,138.666,-6.27123,138.666,1.589,0.0
ATOHWAIM,KAYAGAR,kaya1327,0.6317519349337531,31.65369696120366,-6.27123,138.666,-6.37677,138.932,1.589,3.4859580793645812
ATOHWAIM,KAYAGAR_3,kaya1327,0.5617577895355674,31.65369696120366,-6.27123,138.666,-6.37677,138.932,1.589,3.4859580793645812
ATOHWAIM,TAMAGARIO,kaya1327,0.6657451134723863,48.47911932871272,-6.27123,138.666,-6.64493,138.892,1.589,3.901550748835429
ATOHWAIM,TAMAGARIO_2,kaya1327,0.7053307401133487,48.47911932871272,-6.27123,138.666,-6.64493,138.892,1.589,3.901550748835429
ATOHWAIM_2,KAUGAT,kaya1327,0.3563740079365079,0.0,-6.27123,138.666,-6.27123,138.666,1.589,0.0
ATOHWAIM_2,KAYAGAR,kaya1327,0.6314327485380117,31.65369696120366,-6.27123,138.666,-6.37677,138.932,1.589,3.4859580793645812
ATOHWAIM_2,KAYAGAR_3,kaya1327,0.5938644688644689,31.65369696120366,-6.27123,138.666,-6.37677,138.932,1.589,3.4859580793645812
ATOHWAIM_2,TAMAGARIO,kaya1327,0.6620341614906833,48.47911932871272,-6.27123,138.666,-6.64493,138.892,1.589,3.901550748835429
ATOHWAIM_2,TAMAGARIO_2,kaya1327,0.7074556489262371,48.47911932871272,-6.27123,138.666,-6.64493,138.892,1.589,3.901550748835429
KAUGAT,KAYAGAR,kaya1327,0.5616615463389657,31.65369696120366,-6.27123,138.666,-6.37677,138.932,1.589,3.4859580793645812
KAUGAT,KAYAGAR_3,kaya1327,0.4851851851851852,31.65369696120366,-6.27123,138.666,-6.37677,138.932,1.589,3.4859580793645812
KAUGAT,TAMAGARIO,kaya1327,0.5995670995670996,48.47911932871272,-6.27123,138.666,-6.64493,138.892,1.589,3.901550748835429
KAUGAT,TAMAGARIO_2,kaya1327,0.6673039923039923,48.47911932871272,-6.27123,138.666,-6.64493,138.892,1.589,3.901550748835429
KAYAGAR,KAYAGAR_3,kaya1327,0.021666666666666667,0.0,-6.37677,138.932,-6.37677,138.932,1.589,0.0
KAYAGAR,TAMAGARIO,kaya1327,0.3346230158730159,30.143714192698546,-6.37677,138.932,-6.64493,138.892,1.589,3.4386124333041446
KAYAGAR,TAMAGARIO_2,kaya1327,0.5103238607270866,30.143714192698546,-6.37677,138.932,-6.64493,138.892,1.589,3.4386124333041446
KAYAGAR_3,TAMAGARIO,kaya1327,0.32545787545787547,30.143714192698546,-6.37677,138.932,-6.64493,138.892,1.589,3.4386124333041446
KAYAGAR_3,TAMAGARIO_2,kaya1327,0.5131746031746032,30.143714192698546,-6.37677,138.932,-6.64493,138.892,1.589,3.4386124333041446
TAMAGARIO,TAMAGARIO_2,kaya1327,0.5402272019919079,0.0,-6.64493,138.892,-6.64493,138.892,1.589,0.0
AMBAKICH,AMBAKICH_AGURANT,kera1258,0.4690946059590127,0.0,-4.23181,144.285,-4.23181,144.285,1.589,0.0
AMBAKICH,AMBAKICH_AGURANT_2,kera1258,0.4850658440623839,0.0,-4.23181,144.285,-4.23181,144.285,1.589,0.0
AMBAKICH,AMBAKICH_ARANGO,kera1258,0.4271589991928975,0.0,-4.23181,144.285,-4.23181,144.285,1.589,0.0
AMBAKICH,AMBAKICH_OMBOS,kera1258,0.36109201532930346,0.0,-4.23181,144.285,-4.23181,144.285,1.589,0.0
AMBAKICH,AMBAKICH_PANGIN,kera1258,0.4284410504749488,0.0,-4.23181,144.285,-4.23181,144.285,1.589,0.0
AMBAKICH,AMBAKICH_YAUT,kera1258,0.38330765279917817,0.0,-4.23181,144.285,-4.23181,144.285,1.589,0.0
AMBAKICH,AP_MA,kera1258,0.8508557183557183,25.86196555375328,-4.23181,144.285,-4.35147,144.085,1.589,3.290711366144958
AMBAKICH,AP_MA_KAMBARAMBA,kera1258,0.8295190581775949,25.86196555375328,-4.23181,144.285,-4.35147,144.085,1.589,3.290711366144958
AMBAKICH,KAMBOT_2,kera1258,0.7388471177944862,25.86196555375328,-4.23181,144.285,-4.35147,144.085,1.589,3.290711366144958
AMBAKICH,KAMBOT_3,kera1258,0.8162151067323481,25.86196555375328,-4.23181,144.285,-4.35147,144.085,1.589,3.290711366144958
AMBAKICH,LANGAM,kera1258,0.7034188034188035,41.25758997827627,-4.23181,144.285,-4.32557,143.925,1.589,3.7437839821252927
AMBAKICH,MONGOL,kera1258,0.8018386243386243,36.29372145720404,-4.23181,144.285,-4.30038,143.965,1.589,3.618824986937308
AMBAKICH,MWAKAI,kera1258,0.8227296383034088,36.29372145720404,-4.23181,144.285,-4.30038,143.965,1.589,3.618824986937308
AMBAKICH,PONDI,kera1258,0.7719918074756783,41.25758997827627,-4.23181,144.285,-4.32557,143.925,1.589,3.7437839821252927
AMBAKICH,ULWA_PNG,kera1258,0.8281809019904259,37.34126766784604,-4.23181,144.285,-4.39912,143.993,1.589,3.646526800916651
AMBAKICH_AGURANT,AMBAKICH_AGURANT_2,kera1258,0.47660193342011514,0.0,-4.23181,144.285,-4.23181,144.285,1.589,0.0
AMBAKICH_AGURANT,AMBAKICH_ARANGO,kera1258,0.2958979223024167,0.0,-4.23181,144.285,-4.23181,144.285,1.589,0.0
AMBAKICH_AGURANT,AMBAKICH_OMBOS,kera1258,0.2659400784400785,0.0,-4.23181,144.285,-4.23181,144.285,1.589,0.0
AMBAKICH_AGURANT,AMBAKICH_PANGIN,kera1258,0.29923540965207635,0.0,-4.23181,144.285,-4.23181,144.285,1.589,0.0
AMBAKICH_AGURANT,AMBAKICH_YAUT,kera1258,0.29898431815098486,0.0,-4.23181,144.285,-4.23181,144.285,1.589,0.0
AMBAKICH_AGURANT,AP_MA,kera1258,0.848270206697173,25.86196555375328,-4.23181,144.285,-4.35147,144.085,1.589,3.290711366144958
AMBAKICH_AGURANT,AP_MA_KAMBARAMBA,kera1258,0.831369309702643,25.86196555375328,-4.23181,144.285,-4.35147,144.085,1.589,3.290711366144958
AMBAKICH_AGURANT,KAMBOT_2,kera1258,0.8041855203619909,25.86196555375328,-4.23181,144.285,-4.35147,144.085,1.589,3.290711366144958
AMBAKICH_AGURANT,KAMBOT_3,kera1258,0.8262786596119929,25.86196555375328,-4.23181,144.285,-4.35147,144.085,1.589,3.290711366144958
AMBAKICH_AGURANT,LANGAM,kera1258,0.762825396825397,41.25758997827627,-4.23181,144.285,-4.32557,143.925,1.589,3.7437839821252927
AMBAKICH_AGURANT,MONGOL,kera1258,0.782759481897413,36.29372145720404,-4.23181,144.285,-4.30038,143.965,1.589,3.618824986937308
AMBAKICH_AGURANT,MWAKAI,kera1258,0.8288974583617439,36.29372145720404,-4.23181,144.285,-4.30038,143.965,1.589,3.618824986937308
AMBAKICH_AGURANT,PONDI,kera1258,0.8319341511201975,41.25758997827627,-4.23181,144.285,-4.32557,143.925,1.589,3.7437839821252927
AMBAKICH_AGURANT,ULWA_PNG,kera1258,0.8565940925491486,37.34126766784604,-4.23181,144.285,-4.39912,143.993,1.589,3.646526800916651
AMBAKICH_AGURANT_2,AMBAKICH_ARANGO,kera1258,0.5200259695246325,0.0,-4.23181,144.285,-4.23181,144.285,1.589,0.0
AMBAKICH_AGURANT_2,AMBAKICH_OMBOS,kera1258,0.4572881033108306,0.0,-4.23181,144.285,-4.23181,144.285,1.589,0.0
AMBAKICH_AGURANT_2,AMBAKICH_PANGIN,kera1258,0.5019481780845415,0.0,-4.23181,144.285,-4.23181,144.285,1.589,0.0
AMBAKICH_AGURANT_2,AMBAKICH_YAUT,kera1258,0.49408682647319013,0.0,-4.23181,144.285,-4.23181,144.285,1.589,0.0
AMBAKICH_AGURANT_2,AP_MA,kera1258,0.838817134902775,25.86196555375328,-4.23181,144.285,-4.35147,144.085,1.589,3.290711366144958
AMBAKICH_AGURANT_2,AP_MA_KAMBARAMBA,kera1258,0.84377699409212,25.86196555375328,-4.23181,144.285,-4.35147,144.085,1.589,3.290711366144958
AMBAKICH_AGURANT_2,KAMBOT_2,kera1258,0.7605472958414136,25.86196555375328,-4.23181,144.285,-4.35147,144.085,1.589,3.290711366144958
AMBAKICH_AGURANT_2,KAMBOT_3,kera1258,0.8402569723541591,25.86196555375328,-4.23181,144.285,-4.35147,144.085,1.589,3.290711366144958
AMBAKICH_AGURANT_2,LANGAM,kera1258,0.7414160401002505,41.25758997827627,-4.23181,144.285,-4.32557,143.925,1.589,3.7437839821252927
AMBAKICH_AGURANT_2,MONGOL,kera1258,0.8157654366094265,36.29372145720404,-4.23181,144.285,-4.30038,143.965,1.589,3.618824986937308
AMBAKICH_AGURANT_2,MWAKAI,kera1258,0.8285701503122318,36.29372145720404,-4.23181,144.285,-4.30038,143.965,1.589,3.618824986937308
AMBAKICH_AGURANT_2,PONDI,kera1258,0.7992767828698468,41.25758997827627,-4.23181,144.285,-4.32557,143.925,1.589,3.7437839821252927
AMBAKICH_AGURANT_2,ULWA_PNG,kera1258,0.8387147946728397,37.34126766784604,-4.23181,144.285,-4.39912,143.993,1.589,3.646526800916651
AMBAKICH_ARANGO,AMBAKICH_OMBOS,kera1258,0.24206636060568645,0.0,-4.23181,144.285,-4.23181,144.285,1.589,0.0
AMBAKICH_ARANGO,AMBAKICH_PANGIN,kera1258,0.15305934702002116,0.0,-4.23181,144.285,-4.23181,144.285,1.589,0.0
AMBAKICH_ARANGO,AMBAKICH_YAUT,kera1258,0.22080057894664637,0.0,-4.23181,144.285,-4.23181,144.285,1.589,0.0
AMBAKICH_ARANGO,AP_MA,kera1258,0.8283509892884893,25.86196555375328,-4.23181,144.285,-4.35147,144.085,1.589,3.290711366144958
AMBAKICH_ARANGO,AP_MA_KAMBARAMBA,kera1258,0.8318294668294668,25.86196555375328,-4.23181,144.285,-4.35147,144.085,1.589,3.290711366144958
AMBAKICH_ARANGO,KAMBOT_2,kera1258,0.7397058823529411,25.86196555375328,-4.23181,144.285,-4.35147,144.085,1.589,3.290711366144958
AMBAKICH_ARANGO,KAMBOT_3,kera1258,0.8230158730158732,25.86196555375328,-4.23181,144.285,-4.35147,144.085,1.589,3.290711366144958
AMBAKICH_ARANGO,LANGAM,kera1258,0.7166031746031746,41.25758997827627,-4.23181,144.285,-4.32557,143.925,1.589,3.7437839821252927
AMBAKICH_ARANGO,MONGOL,kera1258,0.7868773946360154,36.29372145720404,-4.23181,144.285,-4.30038,143.965,1.589,3.618824986937308
AMBAKICH_ARANGO,MWAKAI,kera1258,0.8240727144341604,36.29372145720404,-4.23181,144.285,-4.30038,143.965,1.589,3.618824986937308
AMBAKICH_ARANGO,PONDI,kera1258,0.8041655729891023,41.25758997827627,-4.23181,144.285,-4.32557,143.925,1.589,3.7437839821252927
AMBAKICH_ARANGO,ULWA_PNG,kera1258,0.8430595919232282,37.34126766784604,-4.23181,144.285,-4.39912,143.993,1.589,3.646526800916651
AMBAKICH_OMBOS,AMBAKICH_PANGIN,kera1258,0.23735081276747944,0.0,-4.23181,144.285,-4.23181,144.285,1.589,0.0
AMBAKICH_OMBOS,AMBAKICH_YAUT,kera1258,0.18437056770390098,0.0,-4.23181,144.285,-4.23181,144.285,1.589,0.0
AMBAKICH_OMBOS,AP_MA,kera1258,0.8435752605696426,25.86196555375328,-4.23181,144.285,-4.35147,144.085,1.589,3.290711366144958
AMBAKICH_OMBOS,AP_MA_KAMBARAMBA,kera1258,0.8317724867724869,25.86196555375328,-4.23181,144.285,-4.35147,144.085,1.589,3.290711366144958
AMBAKICH_OMBOS,KAMBOT_2,kera1258,0.7404600301659124,25.86196555375328,-4.23181,144.285,-4.35147,144.085,1.589,3.290711366144958
AMBAKICH_OMBOS,KAMBOT_3,kera1258,0.8119929453262787,25.86196555375328,-4.23181,144.285,-4.35147,144.085,1.589,3.290711366144958
AMBAKICH_OMBOS,LANGAM,kera1258,0.761075036075036,41.25758997827627,-4.23181,144.285,-4.32557,143.925,1.589,3.7437839821252927
AMBAKICH_OMBOS,MONGOL,kera1258,0.8217267406922579,36.29372145720404,-4.23181,144.285,-4.30038,143.965,1.589,3.618824986937308
AMBAKICH_OMBOS,MWAKAI,kera1258,0.8511392707821278,36.29372145720404,-4.23181,144.285,-4.30038,143.965,1.589,3.618824986937308
AMBAKICH_OMBOS,PONDI,kera1258,0.8095034164801607,41.25758997827627,-4.23181,144.285,-4.32557,143.925,1.589,3.7437839821252927
AMBAKICH_OMBOS,ULWA_PNG,kera1258,0.8526877304967193,37.34126766784604,-4.23181,144.285,-4.39912,143.993,1.589,3.646526800916651
AMBAKICH_PANGIN,AMBAKICH_YAUT,kera1258,0.26235093610093607,0.0,-4.23181,144.285,-4.23181,144.285,1.589,0.0
